"sales_order_number","customer_id","order_date","shipping_method","terms","web_order","subtotal","total","order_weight","first_order_month","months_since_first_order"
31117,"S002-SREIL",2023-07-31,NA,"NET30",FALSE,336.4,336.4,0,2023-01-01,6
31121,"S038-STLKI",2023-07-31,"MWS-T","NET60",FALSE,4287.5,4287.5,0,2023-01-01,6
31122,"S038-STLKI",2023-07-31,"MWS-T","NET60",FALSE,3047.24,3047.24,0,2023-01-01,6
31125,"M030-MORGO",2023-07-31,"MWS-T","NET45",FALSE,547.2,547.2,0,2023-01-01,6
31126,"F022-F&D",2023-07-31,"CPICK",NA,FALSE,450,450,0,2023-01-01,6
31127,"M030-MORGO",2023-07-31,"MWS-T","NET45",FALSE,507.4,507.4,0,2023-01-01,6
31128,"M030-MORGO",2023-07-31,"MWS-T","NET45",FALSE,623.28,623.28,0,2023-01-01,6
31129,"M030-MORGO",2023-07-31,"MWS-T","NET45",FALSE,1253.88,1253.88,0,2023-01-01,6
31130,"M030-MORGO",2023-07-31,"MWS-T","NET45",FALSE,974.67,974.67,0,2023-01-01,6
31131,"M030-MORGO",2023-07-31,"MWS-T","NET45",FALSE,6311.76,6311.76,0,2023-01-01,6
31132,"M030-MORGO",2023-07-31,"MWS-T","NET45",FALSE,5132.4,5132.4,0,2023-01-01,6
31133,"M030-MORGO",2023-08-01,"MWS-T","NET45",FALSE,381,381,0,2023-01-01,7
31137,"M030-MORGO",2023-08-01,"MWS-T","NET45",FALSE,340.5,340.5,0,2023-01-01,7
31138,"M030-MORGO",2023-08-01,"MWS-T","NET45",FALSE,1753.5,1753.5,0,2023-01-01,7
31141,"M030-MORGO",2023-08-01,"MWS-T","NET45",FALSE,802.5,802.5,0,2023-01-01,7
31142,"M030-MORGO",2023-08-01,"MWS-T","NET45",FALSE,2158.5,2158.5,0,2023-01-01,7
31167,"M030-MORGO",2023-08-02,"MWS-T","NET45",FALSE,675.24,675.24,0,2023-01-01,7
31134,"M030-MORGO",2023-08-01,"MWS-T","NET45",FALSE,370.5,370.5,0,2023-01-01,7
31135,"M030-MORGO",2023-08-01,"MWS-T","NET45",FALSE,325.5,325.5,0,2023-01-01,7
31136,"M030-MORGO",2023-08-01,"MWS-T","NET45",FALSE,382.5,382.5,0,2023-01-01,7
31161,"M030-MORGO",2023-08-02,"MWS-T","NET45",FALSE,1843.67,1843.67,0,2023-01-01,7
31166,"M030-MORGO",2023-08-02,"MWS-T","NET45",FALSE,675.24,675.24,0,2023-01-01,7
31168,"M030-MORGO",2023-08-02,"MWS-T","NET45",FALSE,1019.48,1019.48,0,2023-01-01,7
31170,"M030-MORGO",2023-08-02,"MWS-T","NET45",FALSE,459.74,459.74,0,2023-01-01,7
31174,"M030-MORGO",2023-08-02,"MWS-T","NET45",FALSE,410.87,410.87,0,2023-01-01,7
31175,"M030-MORGO",2023-08-02,"MWS-T","NET45",FALSE,2115.89,2115.89,0,2023-01-01,7
31177,"M030-MORGO",2023-08-02,"MWS-T","NET45",FALSE,1404.56,1404.56,0,2023-01-01,7
31179,"M030-MORGO",2023-08-02,"MWS-T","NET45",FALSE,2604.59,2604.59,0,2023-01-01,7
31182,"M030-MORGO",2023-08-02,NA,"NET45",FALSE,10616,10616,0,2023-01-01,7
